t,id,drive,speed.kmh,occ_nr,x,y,yaw,steer,off,speed,leftTLC,rightTLC,report,OT.or.duration,OTTLC,true.TLC,FADE1.leftTLC,FADE1.rightTLC,FADE1.off,FADE1.TLC.min,FADE0.TLC.min,steer.ampl,steer.min,steer.max,steer.avg,steer.sd,offset.min,offset.max,offset.avg,offset.sd,steer.ampl.360,filter_$,lane.cross,lane.cross.copy,id2,total.search.time,fade1.tlc.min.abs,fade1.off.abs,OT.mean,drive.copy,drive.0
139.742783,P20,9,100,45,9640.110352,1338.140625,-103.98951,-.003866,.017462,27.7779,10.8,15.6,"{""type"":""M"",""msg"":""FADE0"",""time"":139.661,""dist"":3.71936}",3.049836,13.849836,0,22.1,26.4,.265974,22.1,10.8,.001668,-.004191,-.002523,-.00339035483870968,.000424652606914334,.016358,.265974,.095440064516129,.078799297164774,.60048,1, ,0,P20,94.8113331033333,22.1, , ,9,9
143.300766,P20,9,100,46,9614.569336,1242.64209,-106.181549,-.006063,.274492,27.7776,23,28.3,"{""type"":""M"",""msg"":""FADE0"",""time"":143.241,""dist"":3.81884}",3.04705800000002,26.047058,0,10,14.7,.035497,10,23,.002197,-.006063,-.003866,-.00497351612903226,.000736991536404037,.035497,.274492,.168716225806452,.0792351120264704,.79092,1, ,0,P20,94.8113331033333,10, , ,9,9
146.748077,P20,9,100,47,9585.864258,1151.264648,-108.555382,-.005697,.230543,27.7778,10.5,16.1,"{""type"":""M"",""msg"":""FADE0"",""time"":146.693,""dist"":3.91475}",2.94048999999998,13.44049,0,12.8,8.3,.273091,8.3,10.5,.003703,-.008057,-.004354,-.0051352,.00108703298811093,.169697,.273091,.204665,.0321996911657925,1.33308,1, ,0,P20,94.8113331033333,8.3, , ,9,9
149.588776,P20,9,100,48,9559.267578,1076.956543,-111.017029,-.007731,.383292,27.7778,31.7,35.1,"{""type"":""M"",""msg"":""FADE0"",""time"":149.573,""dist"":3.99478}",2.333786,34.033786,0,13.9,20.5,.288554,13.9,31.7,.001343,-.007731,-.006388,-.00711908333333333,.000458783544364562,.288554,.397992,.368161375,.0338603368518806,.48348,1, ,0,P20,94.8113331033333,13.9, , ,9,9
153.347397,P20,9,100,49,9518.966797,980.626892,-114.526573,-.007568,.056293,27.7775,21.2,24.9,"{""type"":""M"",""msg"":""FADE0"",""time"":153.335,""dist"":4.09931}",3.25242600000001,24.452426,0,30.8,34.2,.349086,30.8,21.2,.00118,-.007894,-.006714,-.00747224242424242,.00049799234622024,.056293,.349086,.20152,.0882568677621606,.4248,1, ,0,P20,94.8113331033333,30.8, , ,9,9
156.797897,P20,9,100,50,9477.039063,894.417114,-117.428131,-.007406,-.056296,27.7776,9.3,14,"{""type"":""M"",""msg"":""FADE0"",""time"":156.719,""dist"":4.19333}",2.941543,12.241543,0,11.4,15.2,.007537,11.4,9.3,.001343,-.007406,-.006063,-.00662863333333333,.000330882465155116,-.093399,.007537,-.0657583,.0292686589588885,.48348,1, ,0,P20,94.8113331033333,11.4, , ,9,9
159.13443,P20,9,100,51,9446.015625,837.392517,-119.90976,-.010091,.257851,27.7778,32.8,38,"{""type"":""M"",""msg"":""FADE0"",""time"":159.089,""dist"":4.25919}",1.826584,34.626584,0,6.9,11,-.012581,6.9,32.8,.00354,-.010091,-.006551,-.00885331578947368,.00109739383453261,-.012581,.257851,.118370947368421,.0864069583762234,1.2744,1, ,0,P20,94.8113331033333,6.9, , ,9,9
162.376816,P20,9,100,52,9398.518555,760.857605,-123.718529,-.008911,.377345,27.7778,9.2,15.2,"{""type"":""M"",""msg"":""FADE0"",""time"":162.334,""dist"":4.34936}",2.73483299999998,11.934833,0,46.6,16.9,.325137,16.9,9.2,.001506,-.010417,-.008911,-.00940521428571429,.000624624352719762,.325137,.377345,.363555857142857,.0117819160792018,.54216,1, ,0,P20,94.8113331033333,16.9, , ,9,9
164.614944,P20,9,100,53,9362.908203,709.88092,-126.289864,-.010091,.576291,27.7777,9.2,17.8,"{""type"":""M"",""msg"":""FADE0"",""time"":164.543,""dist"":4.41074}",1.728973,10.928973,0,10.2,16.7,.399595,10.2,9.2,.000692,-.010091,-.009399,-.00945555555555556,.000167055546317851,.399595,.576291,.472783833333333,.0555598885583624,.24912,1, ,0,P20,94.8113331033333,10.2, , ,9,9
168.472183,P20,9,100,54,9295.745117,626.402832,-131.316681,-.010091,.831816,27.7776,5.1,14.2,"{""type"":""M"",""msg"":""FADE0"",""time"":168.418,""dist"":4.5184}",3.350616,8.450616,0,12.1,8.8,.661446,8.8,5.1,.003703,-.013794,-.010091,-.0105541764705882,.00100142463583026,.661446,.831816,.755222794117647,.0422418893407662,1.33308,1, ,0,P20,94.8113331033333,8.8, , ,9,9
171.416306,P20,9,100,55,9239.429688,567.102295,-135.845016,-.010417,.733365,27.7784,21.1,26.8,"{""type"":""M"",""msg"":""FADE0"",""time"":171.399,""dist"":4.60122}",2.43507399999999,23.535074,0,5.9,22.4,.878747,5.9,21.1,.005208,-.015625,-.010417,-.0130128,.00175526657519592,.733365,.914489,.85466976,.056657061962948,1.87488,1, ,0,P20,94.8113331033333,5.9, , ,9,9
175.881439,P20,9,100,56,9146.206055,485.321869,-141.992447,-.013102,.166915,27.7774,10.7,6.5,"{""type"":""M"",""msg"":""FADE0"",""time"":175.857,""dist"":4.72509}",3.954712,10.454712,0,31.6,16.9,.659566,16.9,6.5,.002685,-.013102,-.010417,-.011389125,.00101463496498962,.166915,.659566,.39195745,.143127080931588,.9666,1, ,0,P20,94.8113331033333,16.9, , ,9,9
181.155121,P20,9,100,57,9025.283203,402.722717,-149.186752,-.010579,-.92792,27.7778,16.4,2.2,"{""type"":""M"",""msg"":""FADE0"",""time"":181.053,""dist"":4.86947}",4.76696800000002,6.96696800000002,0,9.1,5.3,.085447,5.3,2.2,.002849,-.013428,-.010579,-.0109105416666667,.000835910993896068,-.92792,.085447,-.449269166666667,.313827925358978,1.02564,1, ,0,P20,94.8113331033333,5.3, , ,9,9
185.11145,P20,9,100,58,8929.198242,349.354248,-153.087936,-.010905,.742058,27.7774,1.2,14.2,"{""type"":""M"",""msg"":""FADE0"",""time"":185.105,""dist"":4.98206}",3.54811099999998,4.74811099999998,0,9.6,15.6,-.983217,9.6,1.2,.006714,-.010905,-.004191,-.00771975,.00225766438572509,-1.015641,.742058,-.4364915,.584592770520984,2.41704,1, ,0,P20,94.8113331033333,9.6, , ,9,9
189.371384,P20,9,100,60,8820.733398,302.070923,-157.933304,-.001668,.423133,27.7781,2.1,3.7,"{""type"":""M"",""msg"":""FADE0"",""time"":189.331,""dist"":5.09949}",1.93159500000002,4.03159500000002,0,6.2,7.8,.958076,6.2,2.1,.000854,-.00236,-.001506,-.00172535,.000300477913191285,.423133,.958076,.6338721,.172749771233271,.30744,1, ,0,P20,94.8113331033333,6.2, , ,9,9
191.19873,P20,9,100,61,8773.287109,284.029022,-161.683365,-.024934,1.564303,27.7752,-.60849,5,"{""type"":""M"",""msg"":""FADE0"",""time"":191.137,""dist"":5.14966}",1.32081600000001,.71232599999999,.71232599999999,1.3,3.5,.58569,1.3,-.60849,.014029,-.024934,-.010905,-.0213187857142857,.00390116237468096,.58569,1.564303,1.06701435714286,.319792359475189,5.05044,1,1,1,P20,94.8113331033333,1.3,.58569, ,9,9
194.843857,P20,9,100,63,8675.907227,256.208984,-163.955261,-.004883,.751748,27.7783,2.6,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":194.806,""dist"":5.25161}",1.317429,3.917429,0,2.8,5,.927896,2.8,2.6,.014577,-.004883,.009694,.00314621428571429,.00469541937470931,.714966,.927896,.768176785714286,.0660909582692712,5.24772,1, ,0,P20,94.8113331033333,2.8, , ,9,9
14.043348,P21,9,100,2,9415.827148,4753.658203,-59.331215,.005341,-.00676,27.6231,6.3,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":13.9872,""dist"":0.233994}",.506739,6.806739,0,8.7,10.3,.490011,8.7,6.3,.002523,.002818,.005341,.0049205,.00103001043684033,-.00676,.490011,.2319045,.18615406731173,.90828,1, ,0,P21,83.51299986,8.7, , ,9,9
15.26249,P21,9,100,3,9433.193359,4724.723145,-58.561691,.00469,-.543653,27.7253,4,5.5,"{""type"":""M"",""msg"":""FADE0"",""time"":15.2378,""dist"":0.268607}",.713113,4.713113,0,5.3,6.8,-.350307,5.3,4,.002156,.00469,.006846,.006078,.000760930069998927,-.543653,-.350307,-.472746,.0703862399762908,.77616,1, ,0,P21,83.51299986,5.3, , ,9,9
16.583584,P21,9,100,4,9452.325195,4693.432129,-58.894417,-.007894,-.125002,27.7714,4,8.7,"{""type"":""M"",""msg"":""FADE0"",""time"":16.5282,""dist"":0.30443}",.812551999999998,4.812552,0,3.8,5.6,-.470906,3.8,4,.008057,-.007894,.000163,-.00422277777777778,.00312413127036052,-.470906,-.125002,-.312898444444444,.119877865256801,2.90052,1, ,0,P21,83.51299986,3.8, , ,9,9
17.599995,P21,9,100,5,9466.666016,4669.106934,-60.46455,-.018473,.437675,27.7759,7.3,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":17.5878,""dist"":0.333867}",.507674000000002,6.107674,0,13.3,11.1,.163556,11.1,5.6,.005859,-.018473,-.012614,-.0159911666666667,.00225288822773494,.163556,.437675,.307469,.103097672249183,2.10924,1, ,0,P21,83.51299986,11.1, , ,9,9
19.82753,P21,9,100,6,9494.970703,4614.085938,-65.317825,-.02115,-.061267,27.7775,3.1,1.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.7399,""dist"":0.393666}",1.72069,3.32069,0,6.2,4.5,.57447,4.5,1.6,.004833,-.02115,-.016317,-.017754,.00140414277805944,-.061267,.584181,.385051166666667,.208719550608057,1.73988,1, ,0,P21,83.51299986,4.5, , ,9,9
21.049864,P21,9,100,7,9508.615234,4582.983887,-66.726601,.000326,-1.463774,27.7797,3.1,-.306418,"{""type"":""M"",""msg"":""FADE0"",""time"":21.0315,""dist"":0.429553}",.714935000000001,.408517,.408517,2.9,.8,-.609778,.8,-.306418,.009074,-.008423,.000651,-.002726,.00337732709190482,-1.463774,-.609778,-1.04547925,.299968740053621,3.26664,1,1,1,P21,83.51299986,.8,.609778, ,9,9
25.315102,P21,9,100,10,9557.678711,4475.124023,-67.321266,-.01766,-.012617,27.7771,6.2,4.3,"{""type"":""M"",""msg"":""FADE0"",""time"":25.2872,""dist"":0.547803}",.713728,5.013728,0,6.6,4.9,-.424128,4.9,4.3,.002319,-.019979,-.01766,-.017970125,.000813685168582683,-.424128,-.012617,-.193204375,.144733252298286,.83484,1, ,0,P21,83.51299986,4.9, , ,9,9
26.739521,P21,9,100,11,9572.134766,4438.282715,-69.725204,-.009562,-.097996,27.7793,6.5,3.5,"{""type"":""M"",""msg"":""FADE0"",""time"":26.6709,""dist"":0.58625}",.916536000000001,4.416536,0,5.7,3.7,.073444,3.7,3.5,.006226,-.015788,-.009562,-.0118327,.00206008268712151,-.097996,.073444,.0095436,.0600159376169734,2.24136,1, ,0,P21,83.51299986,3.7, , ,9,9
28.159109,P21,9,100,12,9585.489258,4401.166504,-70.444778,-.001668,-.583358,27.7788,9.8,12.8,"{""type"":""M"",""msg"":""FADE0"",""time"":28.0715,""dist"":0.625169}",.912103999999999,10.712104,0,21.9,27,-.290358,21.9,9.8,.002523,-.00354,-.001017,-.001481,.000774995913967723,-.583358,-.290358,-.4507426,.0993990880801004,.90828,1, ,0,P21,83.51299986,21.9, , ,9,9
29.987469,P21,9,100,13,9602.517578,4353.302734,-70.100426,.003143,-.390244,27.7776,3.1,4.9,"{""type"":""M"",""msg"":""FADE0"",""time"":29.9403,""dist"":0.677098}",1.322235,4.422235,0,7.5,9.9,-.668938,7.5,3.1,.004649,-.000326,.004323,.00329014285714286,.00116055039045757,-.688957,-.390244,-.601757142857143,.0991389630878388,1.67364,1, ,0,P21,83.51299986,7.5, , ,9,9
31.51149,P21,9,100,14,9616.671875,4313.394531,-71.782173,-.018473,.561569,27.7759,6,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":31.4357,""dist"":0.718648}",1.017122,5.517122,0,3,6.7,-.046856,3,4.5,.01359,-.018473,-.004883,-.014038,.0046833695562063,-.046856,.561569,.296322363636364,.206975887921889,4.8924,1, ,0,P21,83.51299986,3, , ,9,9
33.644688,P21,9,100,15,9633.583984,4256.591797,-74.30658,-.001343,.032938,27.7791,11.2,14.8,"{""type"":""M"",""msg"":""FADE0"",""time"":33.6173,""dist"":0.779266}",1.624409,12.824409,0,5.4,3.8,.597317,3.8,11.2,.015462,-.016805,-.001343,-.00675935294117647,.00458428601230847,.032938,.597317,.336755294117647,.186515632436253,5.56632,1, ,0,P21,83.51299986,3.8, , ,9,9
35.871181,P21,9,100,16,9650.389648,4197.052246,-74.020485,.001831,.005779,27.7778,3.1,5.5,"{""type"":""M"",""msg"":""FADE0"",""time"":35.7937,""dist"":0.839741}",1.72089,4.82089,0,6.1,8.4,-.124501,6.1,3.1,.000661,.001831,.002492,.0020995,.000285339890203204,-.210149,.005779,-.149090277777778,.0640852252118046,.23796,1, ,0,P21,83.51299986,6.1, , ,9,9
37.187443,P21,9,100,17,9660.334961,4161.858398,-74.95636,-.013102,.651502,27.777,8.1,6.3,"{""type"":""M"",""msg"":""FADE0"",""time"":37.1187,""dist"":0.876556}",.810326000000003,7.110326,0,2.8,6.9,.256074,2.8,6.3,.009887,-.013102,-.003215,-.00967066666666667,.00321935315707985,.256074,.651502,.468221777777778,.13739287250325,3.55932,1, ,0,P21,83.51299986,2.8, , ,9,9
38.509552,P21,9,100,18,9669.236328,4126.220703,-77.056709,-.010091,.619946,27.7781,6.5,4.3,"{""type"":""M"",""msg"":""FADE0"",""time"":38.4276,""dist"":0.912925}",.815987,5.115987,0,6.1,4.6,.756136,4.6,4.3,.005697,-.015788,-.010091,-.0125415555555556,.00218306717207185,.619946,.758375,.712145,.0504813783612334,2.05092,1, ,0,P21,83.51299986,4.6, , ,9,9
41.144241,P21,9,100,19,9684.769531,4054.679688,-77.947891,.000488,-.393133,27.7778,8,10.9,"{""type"":""M"",""msg"":""FADE0"",""time"":41.0998,""dist"":0.987176}",2.129749,10.129749,0,7.7,4.4,.401232,4.4,8,.006551,-.006063,.000488,-.0008715,.00153481026437115,-.393133,.401232,-.0570751818181818,.250373045303857,2.35836,1, ,0,P21,83.51299986,4.4, , ,9,9
43.378361,P21,9,100,20,9697.702148,3993.965088,-78.188675,-.004191,-.17598,27.7777,30.8,25.8,"{""type"":""M"",""msg"":""FADE0"",""time"":43.3501,""dist"":1.0497}",1.72758899999999,27.527589,0,6.7,9.4,-.447249,6.7,25.8,.005371,-.004191,.00118,-.000895166666666667,.00179251838123318,-.448991,-.17598,-.352961555555556,.092632632191534,1.93356,1, ,0,P21,83.51299986,6.7, , ,9,9
45.403622,P21,9,100,21,9708.521484,3938.744141,-79.838516,-.008911,.057952,27.7778,7.2,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":45.3599,""dist"":1.10555}",1.520211,6.020211,0,14.3,10.3,-.052557,10.3,4.5,.002848,-.008911,-.006063,-.007133625,.000644676650215698,-.052557,.078567,.04171575,.0419685242556848,1.02528,1, ,0,P21,83.51299986,10.3, , ,9,9
47.434093,P21,9,100,22,9717.6875,3883.076416,-81.163681,-.002686,-.581918,27.7781,19.8,3.4,"{""type"":""M"",""msg"":""FADE0"",""time"":47.3714,""dist"":1.16144}",1.52399,4.92399,0,6.3,3.5,-.037654,3.5,3.4,.0059,-.008586,-.002686,-.0038379375,.00190666709098189,-.581918,-.037654,-.3052568125,.175413651384081,2.124,1, ,0,P21,83.51299986,3.5, , ,9,9
49.158276,P21,9,100,23,9725.208984,3835.763916,-80.216911,.006846,-.67958,27.7772,3.5,5.1,"{""type"":""M"",""msg"":""FADE0"",""time"":49.0638,""dist"":1.20846}",1.217259,4.717259,0,7.3,9.3,-.753352,7.3,3.5,.004557,.003998,.008555,.00770369230769231,.00132819315767797,-.837966,-.67958,-.789664538461539,.0489933942734722,1.64052,1, ,0,P21,83.51299986,7.3, , ,9,9
50.776485,P21,9,100,24,9732.8125,3791.449219,-80.940948,-.008748,.295847,27.7776,10.8,8.4,"{""type"":""M"",""msg"":""FADE0"",""time"":50.7463,""dist"":1.25521}",1.114147,9.514147,0,1.7,3,-.382876,1.7,8.4,.008748,-.008748,0,-.00712433333333333,.00269393346524214,-.382876,.295847,-.017845,.224773794359008,3.14928,1, ,0,P21,83.51299986,1.7, , ,9,9
54.022175,P21,9,100,25,9744.56543,3702.044189,-83.931213,-.006226,.082981,27.778,6.7,3.7,"{""type"":""M"",""msg"":""FADE0"",""time"":53.925,""dist"":1.34354}",2.738819,6.438819,0,9.3,7,.473097,7,3.7,.003011,-.009237,-.006226,-.00712682142857143,.00103318888071229,.082981,.566506,.430285214285714,.147626831643884,1.08396,1, ,0,P21,83.51299986,7, , ,9,9
56.96804,P21,9,100,26,9752.805664,3620.60791,-83.434822,.009206,-.874046,27.7771,3.9,5.4,"{""type"":""M"",""msg"":""FADE0"",""time"":56.9143,""dist"":1.4266}",2.536132,6.436132,0,6,2.9,-.117229,2.9,3.9,.015106,-.0059,.009206,.00319296153846154,.00461141533571436,-.933898,-.117229,-.661359692307692,.269014793981263,5.43816,1, ,0,P21,83.51299986,2.9, , ,9,9
60.204639,P21,9,100,27,9763.279297,3531.292236,-84.465622,-.008057,1.052743,27.7776,.8,9,"{""type"":""M"",""msg"":""FADE0"",""time"":60.1174,""dist"":1.5156}",2.734859,3.534859,0,3,4.6,-.649961,3,.8,.016612,-.008057,.008555,-.00430007142857143,.00469711582055904,-.649961,1.052743,.305079464285714,.544088344352853,5.98032,1, ,0,P21,83.51299986,3, , ,9,9
64.463226,P21,9,100,29,9771.095703,3413.232178,-86.803635,.000488,.007972,27.7778,10.6,14.5,"{""type"":""M"",""msg"":""FADE0"",""time"":64.4412,""dist"":1.63574}",2.231331,12.831331,0,15.8,8.8,.821494,8.8,10.6,.002685,-.002197,.000488,-.00030095652173913,.00099008849366935,.007972,.821494,.374026608695652,.255317975319322,.9666,1, ,0,P21,83.51299986,8.8, , ,9,9
67.615585,P21,9,100,30,9776.136719,3325.786865,-86.545326,.000854,.111499,27.7775,3.9,7.5,"{""type"":""M"",""msg"":""FADE0"",""time"":67.5413,""dist"":1.72188}",2.64446199999999,6.54446199999999,0,8.3,11.6,-.092234,8.3,3.9,.000489,.000854,.001343,.00122225925925926,.00015392395539871,-.169421,.111499,-.0953422592592593,.0816816568074792,.17604,1, ,0,P21,83.51299986,8.3, , ,9,9
70.045265,P21,9,100,31,9779.711914,3258.373779,-88.021545,-.008423,.770106,27.7777,7.8,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":69.9619,""dist"":1.78914}",1.924881,7.524881,0,3.2,7.1,.29066,3.2,5.6,.008749,-.008423,.000326,-.00606285,.00329863651696464,.29066,.777198,.61144035,.165484267816508,3.14964,1, ,0,P21,83.51299986,3.2, , ,9,9
73.5942,P21,9,100,32,9781.563477,3159.782471,-89.200371,.000163,-.372218,27.7777,14.6,18.7,"{""type"":""M"",""msg"":""FADE0"",""time"":73.5153,""dist"":1.88788}",3.041054,17.641054,0,7.6,5.2,.68403,5.2,14.6,.00704,-.006877,.000163,-.00147261290322581,.001949508240171,-.372218,.68403,.137969806451613,.336948450004193,2.5344,1, ,0,P21,83.51299986,5.2, , ,9,9
77.142258,P21,9,100,33,9783.458008,3061.216309,-88.395042,.002818,.062597,27.7775,2.8,5.5,"{""type"":""M"",""msg"":""FADE0"",""time"":77.094,""dist"":1.98731}",3.041245,5.841245,0,9.3,12.3,-.478998,9.3,2.8,.000987,.001831,.002818,.00265251612903226,.000269787060595048,-.548182,.062597,-.385449387096774,.185874561160957,.35532,1, ,0,P21,83.51299986,9.3, , ,9,9
80.591576,P21,9,100,34,9784.512695,2965.392578,-91.134697,-.008423,.890731,27.7781,6.4,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":80.4935,""dist"":2.08177}",2.94229900000001,7.44229900000001,0,2.2,6,.364119,2.2,4.5,.008056,-.008748,-.000692,-.00771606666666667,.00188211200028298,.364119,1.090834,.891041666666667,.215449002330631,2.90016,1, ,0,P21,83.51299986,2.2, , ,9,9
83.335754,P21,9,100,35,9782.011719,2889.184814,-91.975075,.00233,-.869494,27.7781,14.3,1,"{""type"":""M"",""msg"":""FADE0"",""time"":83.2466,""dist"":2.15827}",2.33933999999999,3.33933999999999,0,5.7,3.7,.6954,3.7,1,.010387,-.008057,.00233,-.001105,.00301616889159223,-.869494,.6954,-.09538075,.49324080656306,3.73932,1, ,0,P21,83.51299986,3.7, , ,9,9
91.34359,P21,9,100,37,9778.160156,2666.73877,-92.646561,-.004028,1.395465,27.7776,-2.640679,9.1,"{""type"":""M"",""msg"":""FADE0"",""time"":91.3374,""dist"":2.38308}",3.55185700000001,.911178000000007,.911178000000007,1.9,10.8,.609785,1.9,-2.640679,.003866,-.007894,-.004028,-.00581766666666667,.00114623754705808,.609785,1.471386,1.262513,.254091400479096,1.39176,1,1,1,P21,83.51299986,1.9,.609785, ,9,9
96.416222,P21,9,100,39,9769.841797,2526.039551,-92.905922,.004323,-.206482,27.7775,4.4,7.3,"{""type"":""M"",""msg"":""FADE0"",""time"":96.3875,""dist"":2.52341}",2.329964,6.729964,0,11.8,5.9,.3518,5.9,4.4,.005666,-.001343,.004323,.00372541666666667,.0014009370440706,-.24447,.3518,-.0615125416666667,.193070699928241,2.03976,1, ,0,P21,83.51299986,5.9, , ,9,9
101.0718,P21,9,100,40,9764.873047,2396.77832,-91.829674,-.000163,-1.229678,27.7778,-2.124077,.4,"{""type"":""M"",""msg"":""FADE0"",""time"":100.978,""dist"":2.65096}",4.148826,2.024749,2.024749,3.5,6.4,-.064784,3.5,-2.124077,.004486,-.000163,.004323,.0019102619047619,.0013754740213437,-1.829821,1.853816,.215127666666667,1.16932607049086,1.61496,1,1,1,P21,83.51299986,3.5,.064784, ,9,9
102.495171,P21,9,100,41,9763.307617,2357.262939,-93.690674,-.018636,-.998438,27.7753,-3.547448,-1.219498,"{""type"":""M"",""msg"":""FADE0"",""time"":102.438,""dist"":2.69152}",.914565999999994,-2.63288200000001,0,-2.632882,-.304932,-.988026,-2.632882,-3.547448,.01123,-.019653,-.008423,-.0171223,.00375874119146882,-.998438,-.878875,-.9257608,.043592972784358,4.0428,1, ,0,P21,83.51299986,2.632882, , ,9,9
104.927521,P21,9,100,43,9757.475586,2289.933105,-94.449936,.014577,-.20284,27.7779,5.5,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":104.851,""dist"":2.75858}",.606269999999995,6.10626999999999,0,8.3,9.8,.538869,8.3,5.5,.003703,.010874,.014577,.0133795714285714,.00158844933369443,-.20284,.538869,.148927714285714,.26770905352124,1.33308,1, ,0,P21,83.51299986,8.3, , ,9,9
107.565636,P21,9,100,44,9753.448242,2216.745117,-93.573135,-.011434,-.692553,27.7777,4.2,1.6,"{""type"":""M"",""msg"":""FADE0"",""time"":107.464,""dist"":2.83118}",2.132561,3.732561,0,4.4,5.7,-.584266,4.4,1.6,.027517,-.011434,.016083,.000413363636363636,.0100743166212543,-.748688,-.584266,-.688776227272727,.0428808804968366,9.90612,1, ,0,P21,83.51299986,4.4, , ,9,9
109.799484,P21,9,100,45,9748.942383,2154.8396,-93.865837,.006521,-1.656152,27.7779,7.6,-1.218536,"{""type"":""M"",""msg"":""FADE0"",""time"":109.769,""dist"":2.89522}",1.825866,.607330000000005,.607330000000005,3.8,1,-.823535,1,-1.218536,.015269,-.008748,.006521,.00155221052631579,.00453840497653021,-1.656152,-.823535,-1.27925794736842,.272124067473005,5.49684,1,1,1,P21,83.51299986,1,.823535, ,9,9
114.761337,P21,9,100,47,9742.853516,2017.116089,-93.489609,-.012451,1.689611,27.7773,-.707946,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":114.716,""dist"":3.03269}",1.31347599999999,.605530000000002,.605530000000002,1.1,5.7,.504681,1.1,-.707946,.005209,-.012777,-.007568,-.0117943571428571,.00162515067264276,.504681,1.689611,1.1738165,.385118066101763,1.87524,1,1,1,P21,83.51299986,1.1,.504681, ,9,9
120.851517,P21,9,100,49,9725.479492,1848.811401,-95.996826,.004486,-.451777,27.7775,5.3,7.5,"{""type"":""M"",""msg"":""FADE0"",""time"":120.833,""dist"":3.20265}",2.63983899999999,7.93983899999999,0,13.6,16.3,.598999,13.6,5.3,.002818,.001668,.004486,.00300407407407407,.000672270088004123,-.453508,.598999,-.0899278888888889,.334612906726832,1.01448,1, ,0,P21,83.51299986,13.6, , ,9,9
124.110954,P21,9,100,50,9716.902344,1758.654053,-95.080803,.00118,1.29178,27.7779,-.202057,2.4,"{""type"":""M"",""msg"":""FADE0"",""time"":124.094,""dist"":3.29326}",2.75186100000001,2.54980399999999,2.54980399999999,4.4,6.6,-.390212,4.4,-.202057,.003306,.00118,.004486,.00251189285714286,.0011925352495539,-.390212,1.29178,.298187892857143,.524497777260858,1.19016,1,1,1,P21,83.51299986,4.4,.390212, ,9,9
